geoid,cbsa,metro_name,hri,interval,year
26125180000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125180100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125180200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125180300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125183100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125183200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125183500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125183800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125184100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125184200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26125184400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26145000700,40980,"Saginaw, MI",3,3,2020
26145000800,40980,"Saginaw, MI",3,3,2020
26145000900,40980,"Saginaw, MI",3,3,2020
26145001000,40980,"Saginaw, MI",3,3,2020
26145001600,40980,"Saginaw, MI",3,3,2020
26145001800,40980,"Saginaw, MI",3,3,2020
26145001900,40980,"Saginaw, MI",3,3,2020
26145011001,40980,"Saginaw, MI",3,3,2020
26145011002,40980,"Saginaw, MI",3,3,2020
26163500100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163500200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163500300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163501500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163501600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163502700,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163503100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163505100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163505600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163506700,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163506900,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163507400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163507500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163508000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163512800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163514200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163514300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163514500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163516000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163524101,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163524800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163530400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163530500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163530800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163530900,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531501,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531502,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163531800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163532100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163532400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163533800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163534100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163534300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163534400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163535100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163535300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163535800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163536500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163537200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163537300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163537800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163541300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163541400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163545100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163545200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163545900,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163553100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163553601,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163553800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163554200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163554400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163554600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163566700,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163569100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163569400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163569500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163569600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163571800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163573300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163573400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163573800,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163573900,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163574000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163574100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163574301,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163575100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163575300,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163575401,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163575500,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163576100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163577000,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163577100,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163577200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163577400,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163578600,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
26163579200,19820,"Detroit-Warren-Dearborn, MI",3,3,2020
27053002200,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27053003802,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27053012102,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27053102100,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27053125700,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27053125800,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123030601,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123030800,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123031200,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123031702,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123031802,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123032400,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123032500,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123032600,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123034400,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123034500,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123034602,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123035500,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27123037200,33460,Minneapolis-St. Paul-Bloomingt,3,3,2020
27137001600,20260,"Duluth, MN-WI",3,3,2020
27137001800,20260,"Duluth, MN-WI",3,3,2020
27137002000,20260,"Duluth, MN-WI",3,3,2020
27137002600,20260,"Duluth, MN-WI",3,3,2020
27137003600,20260,"Duluth, MN-WI",3,3,2020
29095005100,28140,"Kansas City, MO-KS",3,3,2020
29095005602,28140,"Kansas City, MO-KS",3,3,2020
29095006500,28140,"Kansas City, MO-KS",3,3,2020
29095006700,28140,"Kansas City, MO-KS",3,3,2020
29095007100,28140,"Kansas City, MO-KS",3,3,2020
29095016802,28140,"Kansas City, MO-KS",3,3,2020
29189211900,41180,"St. Louis, MO-IL",3,3,2020
29189212102,41180,"St. Louis, MO-IL",3,3,2020
29189213500,41180,"St. Louis, MO-IL",3,3,2020
29189215802,41180,"St. Louis, MO-IL",3,3,2020
29189219601,41180,"St. Louis, MO-IL",3,3,2020
29189220200,41180,"St. Louis, MO-IL",3,3,2020
29510106100,41180,"St. Louis, MO-IL",3,3,2020
29510106600,41180,"St. Louis, MO-IL",3,3,2020
29510110400,41180,"St. Louis, MO-IL",3,3,2020
29510112300,41180,"St. Louis, MO-IL",3,3,2020
29510113500,41180,"St. Louis, MO-IL",3,3,2020
31055000500,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
31055002100,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
31055002200,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
31055002300,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
31055003000,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
31109001002,30700,"Lincoln, NE",3,3,2020
31109002100,30700,"Lincoln, NE",3,3,2020
31109003003,30700,"Lincoln, NE",3,3,2020
31109003005,30700,"Lincoln, NE",3,3,2020
31109003103,30700,"Lincoln, NE",3,3,2020
31153010502,36540,"Omaha-Council Bluffs, NE-IA",3,3,2020
33011001800,31700,"Manchester-Nashua, NH",3,3,2020
33011002200,31700,"Manchester-Nashua, NH",3,3,2020
33011002300,31700,"Manchester-Nashua, NH",3,3,2020
33011002500,31700,"Manchester-Nashua, NH",3,3,2020
33013003006,18180,"Concord, NH",3,3,2020
34001000500,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001001900,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001002300,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001010102,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001010104,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001011902,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012100,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012401,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012402,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012501,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012502,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34001012602,12100,"Atlantic City-Hammonton, NJ",3,3,2020
34003001002,35620,"New York-Newark-Jersey City, N",3,3,2020
34003003200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003003300,35620,"New York-Newark-Jersey City, N",3,3,2020
34003007001,35620,"New York-Newark-Jersey City, N",3,3,2020
34003008002,35620,"New York-Newark-Jersey City, N",3,3,2020
34003010100,35620,"New York-Newark-Jersey City, N",3,3,2020
34003010200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003011200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003011300,35620,"New York-Newark-Jersey City, N",3,3,2020
34003011400,35620,"New York-Newark-Jersey City, N",3,3,2020
34003017200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003017502,35620,"New York-Newark-Jersey City, N",3,3,2020
34003019102,35620,"New York-Newark-Jersey City, N",3,3,2020
34003019104,35620,"New York-Newark-Jersey City, N",3,3,2020
34003019202,35620,"New York-Newark-Jersey City, N",3,3,2020
34003019203,35620,"New York-Newark-Jersey City, N",3,3,2020
34003021101,35620,"New York-Newark-Jersey City, N",3,3,2020
34003021102,35620,"New York-Newark-Jersey City, N",3,3,2020
34003021200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003021300,35620,"New York-Newark-Jersey City, N",3,3,2020
34003021600,35620,"New York-Newark-Jersey City, N",3,3,2020
34003023202,35620,"New York-Newark-Jersey City, N",3,3,2020
34003029100,35620,"New York-Newark-Jersey City, N",3,3,2020
34003029200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003034001,35620,"New York-Newark-Jersey City, N",3,3,2020
34003041100,35620,"New York-Newark-Jersey City, N",3,3,2020
34003041200,35620,"New York-Newark-Jersey City, N",3,3,2020
34003043001,35620,"New York-Newark-Jersey City, N",3,3,2020
34003043002,35620,"New York-Newark-Jersey City, N",3,3,2020
34003046100,35620,"New York-Newark-Jersey City, N",3,3,2020
34003046300,35620,"New York-Newark-Jersey City, N",3,3,2020
34003050000,35620,"New York-Newark-Jersey City, N",3,3,2020
34003052100,35620,"New York-Newark-Jersey City, N",3,3,2020
34003056200,35620,"New York-Newark-Jersey City, N",3,3,2020
34007600900,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007601000,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007604100,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007604600,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007604700,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007605100,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007605200,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007605400,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007606700,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007610900,37980,Philadelphia-Camden-Wilmington,3,3,2020
34007611700,37980,Philadelphia-Camden-Wilmington,3,3,2020
34013000700,35620,"New York-Newark-Jersey City, N",3,3,2020
34013000800,35620,"New York-Newark-Jersey City, N",3,3,2020
34013001700,35620,"New York-Newark-Jersey City, N",3,3,2020
34013002400,35620,"New York-Newark-Jersey City, N",3,3,2020
34013002500,35620,"New York-Newark-Jersey City, N",3,3,2020
34013009200,35620,"New York-Newark-Jersey City, N",3,3,2020
34013009300,35620,"New York-Newark-Jersey City, N",3,3,2020
34013009600,35620,"New York-Newark-Jersey City, N",3,3,2020
34013009700,35620,"New York-Newark-Jersey City, N",3,3,2020
34013010600,35620,"New York-Newark-Jersey City, N",3,3,2020
34013010700,35620,"New York-Newark-Jersey City, N",3,3,2020
34013010800,35620,"New York-Newark-Jersey City, N",3,3,2020
34013010900,35620,"New York-Newark-Jersey City, N",3,3,2020
34013011100,35620,"New York-Newark-Jersey City, N",3,3,2020
34013011200,35620,"New York-Newark-Jersey City, N",3,3,2020
34013012500,35620,"New York-Newark-Jersey City, N",3,3,2020
34013015900,35620,"New York-Newark-Jersey City, N",3,3,2020
34013019700,35620,"New York-Newark-Jersey City, N",3,3,2020
34017000200,35620,"New York-Newark-Jersey City, N",3,3,2020
34017000300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017000500,35620,"New York-Newark-Jersey City, N",3,3,2020
34017002001,35620,"New York-Newark-Jersey City, N",3,3,2020
34017002800,35620,"New York-Newark-Jersey City, N",3,3,2020
34017002900,35620,"New York-Newark-Jersey City, N",3,3,2020
34017005500,35620,"New York-Newark-Jersey City, N",3,3,2020
34017005600,35620,"New York-Newark-Jersey City, N",3,3,2020
34017005801,35620,"New York-Newark-Jersey City, N",3,3,2020
34017005901,35620,"New York-Newark-Jersey City, N",3,3,2020
34017005902,35620,"New York-Newark-Jersey City, N",3,3,2020
34017006000,35620,"New York-Newark-Jersey City, N",3,3,2020
34017006101,35620,"New York-Newark-Jersey City, N",3,3,2020
34017006102,35620,"New York-Newark-Jersey City, N",3,3,2020
34017006200,35620,"New York-Newark-Jersey City, N",3,3,2020
34017006300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017010100,35620,"New York-Newark-Jersey City, N",3,3,2020
34017010200,35620,"New York-Newark-Jersey City, N",3,3,2020
34017010300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017011200,35620,"New York-Newark-Jersey City, N",3,3,2020
34017011500,35620,"New York-Newark-Jersey City, N",3,3,2020
34017015300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017015802,35620,"New York-Newark-Jersey City, N",3,3,2020
34017016100,35620,"New York-Newark-Jersey City, N",3,3,2020
34017016300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017016500,35620,"New York-Newark-Jersey City, N",3,3,2020
34017017300,35620,"New York-Newark-Jersey City, N",3,3,2020
34017017400,35620,"New York-Newark-Jersey City, N",3,3,2020
34017017500,35620,"New York-Newark-Jersey City, N",3,3,2020
34017017600,35620,"New York-Newark-Jersey City, N",3,3,2020
34017017800,35620,"New York-Newark-Jersey City, N",3,3,2020
34017018200,35620,"New York-Newark-Jersey City, N",3,3,2020
34017020000,35620,"New York-Newark-Jersey City, N",3,3,2020
34021000400,45940,"Trenton, NJ",3,3,2020
34021000500,45940,"Trenton, NJ",3,3,2020
34021000700,45940,"Trenton, NJ",3,3,2020
34021002701,45940,"Trenton, NJ",3,3,2020
34021002800,45940,"Trenton, NJ",3,3,2020
34035052002,35620,"New York-Newark-Jersey City, N",3,3,2020
34039030703,35620,"New York-Newark-Jersey City, N",3,3,2020
34039030704,35620,"New York-Newark-Jersey City, N",3,3,2020
34039030802,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031301,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031302,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031400,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031500,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031903,35620,"New York-Newark-Jersey City, N",3,3,2020
34039031904,35620,"New York-Newark-Jersey City, N",3,3,2020
34039032401,35620,"New York-Newark-Jersey City, N",3,3,2020
34039033900,35620,"New York-Newark-Jersey City, N",3,3,2020
34039036200,35620,"New York-Newark-Jersey City, N",3,3,2020
34039036301,35620,"New York-Newark-Jersey City, N",3,3,2020
34039038202,35620,"New York-Newark-Jersey City, N",3,3,2020
36001001802,10580,"Albany-Schenectady-Troy, NY",3,3,2020
36001013100,10580,"Albany-Schenectady-Troy, NY",3,3,2020
36001013400,10580,"Albany-Schenectady-Troy, NY",3,3,2020
36001014002,10580,"Albany-Schenectady-Troy, NY",3,3,2020
36005004001,35620,"New York-Newark-Jersey City, N",3,3,2020
36005004400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005004800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005001,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005002,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005300,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005005600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005006200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005006302,35620,"New York-Newark-Jersey City, N",3,3,2020
36005006400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005006800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005007000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005007200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005007600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005007800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005009000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005009200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005009301,35620,"New York-Newark-Jersey City, N",3,3,2020
36005009600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005009800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005011000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005011701,35620,"New York-Newark-Jersey City, N",3,3,2020
36005011800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005013000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005013200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005013800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005014400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005015200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005015800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005016000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005016200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005016400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005016600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005017100,35620,"New York-Newark-Jersey City, N",3,3,2020
36005017300,35620,"New York-Newark-Jersey City, N",3,3,2020
36005017500,35620,"New York-Newark-Jersey City, N",3,3,2020
36005017701,35620,"New York-Newark-Jersey City, N",3,3,2020
36005018101,35620,"New York-Newark-Jersey City, N",3,3,2020
36005018400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005018900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005019300,35620,"New York-Newark-Jersey City, N",3,3,2020
36005019400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005019900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020100,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020501,35620,"New York-Newark-Jersey City, N",3,3,2020
36005020601,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021100,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021301,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021302,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021502,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021601,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021700,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005021900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005022000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005022101,35620,"New York-Newark-Jersey City, N",3,3,2020
36005022403,35620,"New York-Newark-Jersey City, N",3,3,2020
36005022404,35620,"New York-Newark-Jersey City, N",3,3,2020
36005022800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005023000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005023200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005023600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005023900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005024000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005024400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005024600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005024800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005025000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005025200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005025400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005025600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005026100,35620,"New York-Newark-Jersey City, N",3,3,2020
36005026400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005026601,35620,"New York-Newark-Jersey City, N",3,3,2020
36005026602,35620,"New York-Newark-Jersey City, N",3,3,2020
36005026900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005027300,35620,"New York-Newark-Jersey City, N",3,3,2020
36005027401,35620,"New York-Newark-Jersey City, N",3,3,2020
36005027402,35620,"New York-Newark-Jersey City, N",3,3,2020
36005027700,35620,"New York-Newark-Jersey City, N",3,3,2020
36005028100,35620,"New York-Newark-Jersey City, N",3,3,2020
36005028300,35620,"New York-Newark-Jersey City, N",3,3,2020
36005028400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005028700,35620,"New York-Newark-Jersey City, N",3,3,2020
36005028900,35620,"New York-Newark-Jersey City, N",3,3,2020
36005030000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005030201,35620,"New York-Newark-Jersey City, N",3,3,2020
36005030202,35620,"New York-Newark-Jersey City, N",3,3,2020
36005031200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005031400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005031600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005031800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005032400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005032600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005032800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033201,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033202,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033601,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033602,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033801,35620,"New York-Newark-Jersey City, N",3,3,2020
36005033802,35620,"New York-Newark-Jersey City, N",3,3,2020
36005034000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005034200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005034400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005034800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005035000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005035600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005035800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005036000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005037200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005037400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005037600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005037800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005038303,35620,"New York-Newark-Jersey City, N",3,3,2020
36005041400,35620,"New York-Newark-Jersey City, N",3,3,2020
36005041800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005042000,35620,"New York-Newark-Jersey City, N",3,3,2020
36005042800,35620,"New York-Newark-Jersey City, N",3,3,2020
36005043501,35620,"New York-Newark-Jersey City, N",3,3,2020
36005043600,35620,"New York-Newark-Jersey City, N",3,3,2020
36005044200,35620,"New York-Newark-Jersey City, N",3,3,2020
36005046203,35620,"New York-Newark-Jersey City, N",3,3,2020
36005046205,35620,"New York-Newark-Jersey City, N",3,3,2020
36005046207,35620,"New York-Newark-Jersey City, N",3,3,2020
36005046208,35620,"New York-Newark-Jersey City, N",3,3,2020
36005046209,35620,"New York-Newark-Jersey City, N",3,3,2020
36005048402,35620,"New York-Newark-Jersey City, N",3,3,2020
36005051601,35620,"New York-Newark-Jersey City, N",3,3,2020
36007001300,13780,"Binghamton, NY",3,3,2020
36007013800,13780,"Binghamton, NY",3,3,2020
36015010800,21300,"Elmira, NY",3,3,2020
36029001601,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029001602,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029001900,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002300,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002400,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002703,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002704,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002801,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002802,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
36029002900,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2020
